jid,hcbc,sfd,mdd,fcsj,dzsj
240007664,E258,明县,婷县,1577721600,1577980800
540007665,E885,玉华县,台北市,1577721600,1577980800
540007666,S150,澳门市,大冶市,1577721600,1577980800
640007668,Z981,彬市,西宁县,1577721600,1577980800
140007669,Z327,想县,刚县,1577721600,1577980800
640007670,Y002,勇县,六安市,1577721600,1577980800
640007674,D024,旭市,西宁市,1577721600,1577980800
140007675,H483,济南市,兴城市,1577721600,1577980800
740007676,S733,南京县,沈阳市,1577721600,1577980800
440007678,Z455,志强县,西安县,1577721600,1577980800
540007684,S060,桂荣县,华县,1577721600,1577980800
340007685,Y087,广州市,海口市,1577721600,1577980800
240007687,G990,洁县,大冶县,1577721600,1577980800
340007688,H237,兴城市,军市,1577721600,1577980800
840007689,G703,瑞市,柳州市,1577721600,1577980800
340007690,Y246,南昌市,太原市,1577721600,1577980800
540007691,H067,宇市,健市,1577721600,1577980800
340007692,D853,长沙市,建国县,1577721600,1577980800
140007694,T837,邯郸市,西安市,1577721600,1577980800
740007695,N150,齐齐哈尔县,刚县,1577721600,1577980800
640007696,R851,斌市,玉珍县,1577721600,1577980800
740007697,Y827,荣县,南昌市,1577721600,1577980800
140007699,S390,秀梅市,凯市,1577721600,1577980800
840007700,C320,兴安盟市,辽阳县,1577721600,1577980800
640007701,A559,芳市,杰县,1577721600,1577980800
540007702,N199,瑜市,秀荣县,1577721600,1577980800
140007704,G086,大冶县,健市,1577721600,1577980800
140007705,T734,阳市,成市,1577721600,1577980800
540007707,E012,建华县,红梅县,1577721600,1577980800
340007708,Z889,霞市,瑜县,1577721600,1577980800
940007709,D922,斌市,柳县,1577721600,1577980800
140007711,T886,桂芳市,超县,1577721600,1577980800
940007712,Z798,通辽市,明县,1577721600,1577980800
140007713,D453,贵阳市,阜新市,1577721600,1577980800
940007716,N937,西宁市,辽阳市,1577721600,1577980800
540007717,G191,福州县,南宁县,1577721600,1577980800
740007718,D431,北京市,沈阳市,1577721600,1577980800
540007721,L725,秀兰市,小红市,1577721600,1577980800
440007725,L197,雪梅市,建国市,1577721600,1577980800
940007726,D980,健市,长春市,1577721600,1577980800
340007727,R770,北京市,丽丽县,1577721600,1577980800
740007730,A428,琴市,秀珍县,1577721600,1577980800
440007731,E481,红市,娜县,1577721600,1577980800
340007732,Z763,秀兰市,旭县,1577721600,1577980800
240007736,G305,南宁市,澳门县,1577721600,1577980800
240007737,L046,秀云县,乌鲁木齐市,1577721600,1577980800
340007738,R427,婷婷市,昆明县,1577721600,1577980800
240007741,L649,沈阳县,刚县,1577721600,1577980800
340007743,L708,海门市,峰市,1577721600,1577980800
140007746,H695,岩县,西安县,1577721600,1577980800
340007747,Z875,汕尾市,哈尔滨市,1577721600,1577980800
840007749,S620,志强市,杭州市,1577721600,1577980800
940007750,Z196,辉市,璐县,1577721600,1577980800
740007751,T974,建军市,宁市,1577721600,1577980800
340007752,C793,红市,台北县,1577721600,1577980800
740007753,N379,娟市,香港县,1577721600,1577980800
440007755,R268,秀芳县,红梅县,1577721600,1577980800
740007757,S870,红霞县,娜县,1577721600,1577980800
540007759,T353,佳市,邯郸县,1577721600,1577980800
740007761,Y357,秀华县,合山市,1577721600,1577980800
440007763,E517,玉县,张家港市,1577721600,1577980800
540007765,Y346,齐齐哈尔市,东莞县,1577721600,1577980800
740007767,S809,楠市,辽阳县,1577721600,1577980800
840007769,L554,秀珍县,志强县,1577721600,1577980800
640007771,Z351,玲市,海口市,1577721600,1577980800
640007772,E966,涛县,杰市,1577721600,1577980800
940007773,H850,明市,帅市,1577721600,1577980800
740007774,S257,健县,辛集县,1577721600,1577980800
340007775,S224,凤兰县,沈阳县,1577721600,1577980800
940007776,K191,桂兰市,俊县,1577721600,1577980800
540007780,A592,淑兰县,娟县,1577721600,1577980800
540007782,T538,郑州县,丹丹县,1577721600,1577980800
340007785,Y076,柳州县,杭州市,1577721600,1577980800
740007787,R671,浩县,呼和浩特县,1577721600,1577980800
640007788,H397,荣县,杰市,1577721600,1577980800
840007789,K962,明市,辛集市,1577721600,1577980800
540007791,Z102,福州市,台北县,1577721600,1577980800
140007792,N296,嘉禾市,兴城县,1577721600,1577980800
740007794,E991,雪市,阳市,1577721600,1577980800
540007795,A862,宁县,惠州市,1577721600,1577980800
640007796,E446,汕尾市,福州市,1577721600,1577980800
240007798,Y708,玉华市,林县,1577721600,1577980800
940007802,N289,兰州县,长沙市,1577721600,1577980800
140007803,G835,贵阳县,重庆县,1577721600,1577980800
640007805,H770,兴安盟市,健县,1577721600,1577980800
940007807,D673,马鞍山市,海门县,1577721600,1577980800
240007808,E995,淑珍市,西安市,1577721600,1577980800
240007809,D892,英市,龙市,1577721600,1577980800
140007810,T706,成县,秀荣县,1577721600,1577980800
540007812,H186,萍县,南京市,1577721600,1577980800
240007813,A782,武汉县,兰州市,1577721600,1577980800
840007814,S592,潜江市,长沙县,1577721600,1577980800
540007816,Y678,欢县,贵阳市,1577721600,1577980800
940007817,T119,云市,齐齐哈尔市,1577721600,1577980800
840007819,R873,长春市,刚市,1577721600,1577980800
140007821,C910,乌鲁木齐县,玉兰市,1577721600,1577980800
540007823,K579,济南县,武汉县,1577721600,1577980800
840007825,C611,静县,建国县,1577721600,1577980800
640007826,S396,涛市,沈阳县,1577721600,1577980800
140007827,Y632,玉兰县,海门县,1577721600,1577980800
240007828,Y642,明市,成市,1577721600,1577980800
540007832,Y267,晶市,勇市,1577721600,1577980800
540007833,Z957,丽华市,阜新县,1577721600,1577980800
440007834,R437,西宁市,华县,1577721600,1577980800
740007836,T484,波市,潮州市,1577721600,1577980800
540007838,N272,海门市,坤市,1577721600,1577980800
940007839,E354,兴城市,帅市,1577721600,1577980800
840007843,A689,淮安县,石家庄县,1577721600,1577980800
940007844,Z745,婷市,兰州县,1577721600,1577980800
640007845,D823,金凤县,南昌市,1577721600,1577980800
640007847,R926,红霞市,鑫县,1577721600,1577980800
240007849,K696,桂兰市,雪梅市,1577721600,1577980800
940007854,R324,昆明县,南昌市,1577721600,1577980800
740007855,K072,秀兰县,沈阳县,1577721600,1577980800
340007856,H539,长沙县,桂荣市,1577721600,1577980800
640007857,A314,梧州县,潜江市,1577721600,1577980800
240007858,G848,荆门县,洁县,1577721600,1577980800
740007861,D886,台北县,鑫市,1577721600,1577980800
840007862,A900,金凤县,桂珍县,1577721600,1577980800
240007863,H788,通辽市,东莞市,1577721600,1577980800
340007865,A527,台北市,永安市,1577721600,1577980800
440007867,Z771,宁县,成都市,1577721600,1577980800
540007869,K188,博市,楠市,1577721600,1577980800
740007870,R328,海口县,西宁县,1577721600,1577980800
340007871,D342,重庆县,西安县,1577721600,1577980800
340007872,N502,南京县,东县,1577721600,1577980800
340007874,S627,呼和浩特市,萍市,1577721600,1577980800
140007875,N219,杭州县,柳市,1577721600,1577980800
440007876,E874,佳市,娟县,1577721600,1577980800
240007877,D246,辛集市,丽华市,1577721600,1577980800
640007878,K878,健市,静市,1577721600,1577980800
540007879,S963,玉英市,大冶市,1577721600,1577980800
440007880,T384,琳县,鑫县,1577721600,1577980800
840007881,R919,沈阳市,长沙市,1577721600,1577980800
640007883,K671,燕市,太原市,1577721600,1577980800
540007886,G866,桂香县,东市,1577721600,1577980800
640007887,R366,北镇县,辛集县,1577721600,1577980800
140007888,E266,柳县,建平市,1577721600,1577980800
940007892,R455,秀英市,明市,1577721600,1577980800
340007895,R143,太原县,博县,1577721600,1577980800
740007901,Y824,建军县,贵阳市,1577721600,1577980800
840007903,D796,柳州县,潜江县,1577721600,1577980800
240007904,Y651,永安县,坤县,1577721600,1577980800
440007905,K684,柳州县,宜都县,1577721600,1577980800
640007906,Z550,通辽县,畅市,1577721600,1577980800
840007908,H937,辛集市,凯市,1577721600,1577980800
940007909,K247,海门市,银川市,1577721600,1577980800
840007910,S673,佛山县,莹县,1577721600,1577980800
240007911,K584,波县,柳州市,1577721600,1577980800
740007914,S156,太原县,楠县,1577721600,1577980800
540007916,T130,惠州县,玉兰市,1577721600,1577980800
540007917,Y351,红霞县,桂英县,1577721600,1577980800
240007919,D393,丽丽市,艳县,1577721600,1577980800
740007921,N564,玉英市,齐齐哈尔县,1577721600,1577980800
540007924,R351,秀英县,南京市,1577721600,1577980800
140007926,R392,昆明县,辛集县,1577721600,1577980800
540007927,K818,乌鲁木齐县,成市,1577721600,1577980800
840007929,D917,丽县,兰州县,1577721600,1577980800
440007930,H603,呼和浩特市,静市,1577721600,1577980800
440007931,K755,佛山县,淑英市,1577721600,1577980800
240007932,Y709,西安市,丽县,1577721600,1577980800
240007933,Y196,西安县,博市,1577721600,1577980800
640007934,Z347,婷县,芳县,1577721600,1577980800
240007936,N188,静市,淮安县,1577721600,1577980800
340007937,H490,太原县,斌县,1577721600,1577980800
640007938,H744,淮安县,秀芳县,1577721600,1577980800
740007939,E285,成市,健县,1577721600,1577980800
640007941,N730,建平县,晨市,1577721600,1577980800
840007944,R525,梧州市,琳市,1577721600,1577980800
140007945,E848,武汉市,合肥市,1577721600,1577980800
140007946,E859,雪梅县,宜都市,1577721600,1577980800
740007947,A204,长春市,洋县,1577721600,1577980800
640007949,N374,淑英市,齐齐哈尔市,1577721600,1577980800
940007950,L179,斌市,柳市,1577721600,1577980800
740007951,G515,昆明市,成县,1577721600,1577980800
540007954,N281,阳市,燕县,1577721600,1577980800
940007955,Y934,丹县,秀荣县,1577721600,1577980800
340007956,L893,成都市,凤英市,1577721600,1577980800
940007957,Y733,永安市,淮安市,1577721600,1577980800
440007959,S867,桂英县,霞市,1577721600,1577980800
540007961,N810,哈尔滨市,龙市,1577721600,1577980800
840007963,Z465,志强市,英市,1577721600,1577980800
140007964,C688,六安市,桂兰县,1577721600,1577980800
540007966,C590,雷市,惠州县,1577721600,1577980800
340007967,E879,哈尔滨县,辛集县,1577721600,1577980800
240007968,G363,关岭县,柳州市,1577721600,1577980800
940007971,T835,兴城市,伟市,1577721600,1577980800
440007972,H300,鹏市,桂芝县,1577721600,1577980800
940007975,R537,凤兰市,重庆县,1577721600,1577980800
340007978,T755,大冶市,上海县,1577721600,1577980800
940007979,N577,合山市,大冶县,1577721600,1577980800
140007981,A531,丽丽县,宁县,1577721600,1577980800
440007985,Z365,兴城县,哈尔滨县,1577721600,1577980800
140007987,E450,北京市,沈阳市,1577721600,1577980800
340007988,T748,西安市,福州市,1577721600,1577980800
340007993,C275,南昌市,长沙市,1577721600,1577980800
640007997,D293,秀英市,沈阳县,1577721600,1577980800
940007999,G300,坤市,荣市,1577721600,1577980800
340008000,H697,健县,春梅县,1577721600,1577980800
540008001,G319,拉萨市,辉市,1577721600,1577980800
340008004,R078,琳市,浩县,1577721600,1577980800
340008005,Z216,海口县,敏县,1577721600,1577980800
540008006,Y815,南昌县,斌市,1577721600,1577980800
640008008,C610,雪市,小红县,1577721600,1577980800
640008009,S427,上海县,洁县,1577721600,1577980800
240008010,L797,乌鲁木齐县,宁县,1577721600,1577980800
740008011,Y311,辛集县,阜新市,1577721600,1577980800
340008012,R745,秀英市,峰市,1577721600,1577980800
540008018,A236,阜新市,成市,1577721600,1577980800
540008022,N306,军市,莹县,1577721600,1577980800
440008023,K095,建国市,畅县,1577721600,1577980800
240008024,A173,六安县,大冶县,1577721600,1577980800
140008025,K907,兰英市,阳县,1577721600,1577980800
340008027,E803,宜都县,云市,1577721600,1577980800
440008029,E645,南京市,大冶县,1577721600,1577980800
140008030,S229,阜新县,芳县,1577721600,1577980800
740008032,G761,潜江市,阜新市,1577721600,1577980800
240008033,R301,北京市,彬县,1577721600,1577980800
340008034,A216,合山市,郑州县,1577721600,1577980800
440008035,E896,玉华市,晨市,1577721600,1577980800
340008037,T428,北京市,超市,1577721600,1577980800
440008038,T408,玉珍市,凯县,1577721600,1577980800
240008040,R227,武汉县,亮县,1577721600,1577980800
640008041,A573,柳县,洁市,1577721600,1577980800
440008043,R723,海口市,杨县,1577721600,1577980800
240008045,T698,金凤县,宇县,1577721600,1577980800
440008047,K562,宁德县,佳市,1577721600,1577980800
240008048,T860,海口市,宁市,1577721600,1577980800
240008051,H238,楠市,秀梅市,1577721600,1577980800
740008053,A126,成都市,香港市,1577721600,1577980800
540008054,K923,桂兰县,福州市,1577721600,1577980800
440008056,K734,波市,云市,1577721600,1577980800
640008058,N678,鑫县,香港市,1577721600,1577980800
140008059,T212,沈阳市,桂香市,1577721600,1577980800
340008060,G880,秀英县,娜市,1577721600,1577980800
740008063,C656,红霞县,颖县,1577721600,1577980800
440008066,T674,杭州县,超县,1577721600,1577980800
540008067,D236,红梅市,合山县,1577721600,1577980800
640008068,E229,明县,玲县,1577721600,1577980800
240008070,R209,福州市,上海市,1577721600,1577980800
740008074,L222,关岭县,南宁县,1577721600,1577980800
140008075,A678,沈阳市,秀梅县,1577721600,1577980800
640008076,C540,兴城县,齐齐哈尔市,1577721600,1577980800
340008079,S028,海口市,海门市,1577721600,1577980800
940008080,E288,合山市,秀英县,1577721600,1577980800
940008081,N453,小红县,斌市,1577721600,1577980800
540008082,Z613,文市,敏县,1577721600,1577980800
640008083,H086,利市,太原县,1577721600,1577980800
240008084,T961,浩市,文县,1577721600,1577980800
740008087,A320,帆市,帅市,1577721600,1577980800
540008089,C288,福州市,天津市,1577721600,1577980800
640008091,E559,佛山市,淑珍市,1577721600,1577980800
240008095,Y565,汕尾县,红霞市,1577721600,1577980800
440008097,G653,呼和浩特县,潜江县,1577721600,1577980800
140008099,T965,玉华县,秀梅市,1577721600,1577980800
940008101,A112,六盘水县,萍市,1577721600,1577980800
640008102,Y584,大冶市,永安市,1577721600,1577980800
340008104,K007,巢湖县,帆市,1577721600,1577980800
840008106,N055,东市,杰县,1577721600,1577980800
740008108,Z313,晶市,南京县,1577721600,1577980800
140008109,R125,雷县,杰市,1577721600,1577980800
140008110,C527,西安市,贵阳县,1577721600,1577980800
340008111,R803,上海市,兰州县,1577721600,1577980800
840008112,R343,兰州县,帅市,1577721600,1577980800
340008115,Z136,南宁市,巢湖市,1577721600,1577980800
740008116,S614,成都县,桂荣县,1577721600,1577980800
140008117,H605,秀英县,华市,1577721600,1577980800
240008118,S602,辽阳市,香港市,1577721600,1577980800
540008121,C479,太原市,丽华市,1577721600,1577980800
840008122,C393,秀华县,金凤市,1577721600,1577980800
540008125,D418,佛山县,合山市,1577721600,1577980800
340008128,C536,成县,欢市,1577721600,1577980800
540008130,H528,柳县,红县,1577721600,1577980800
240008132,A889,六安市,小红县,1577721600,1577980800
840008133,R900,桂芝市,畅县,1577721600,1577980800
640008134,N401,佛山县,亮市,1577721600,1577980800
340008135,Z905,六盘水县,磊市,1577721600,1577980800
540008136,Y084,柳县,浩县,1577721600,1577980800
640008137,S588,佛山市,辽阳市,1577721600,1577980800
640008139,S650,阜新县,淑珍市,1577721600,1577980800
240008140,S501,楠县,红县,1577721600,1577980800
440008142,K491,深圳市,六安市,1577721600,1577980800
640008143,R767,龙市,杭州县,1577721600,1577980800
340008144,E612,北京县,呼和浩特县,1577721600,1577980800
940008145,G754,潜江县,淑华市,1577721600,1577980800
840008146,L349,贵阳县,梧州县,1577721600,1577980800
540008148,L417,想市,宇县,1577721600,1577980800
840008150,C012,琳县,玉珍市,1577721600,1577980800
540008151,Y706,沈阳县,超县,1577721600,1577980800
