jid,companyid,companyname,qyxz,qydz,clrq
330007054,a20dda67f93389a67c3f985392526a84,戴硕电子信息有限公司,传媒有限公司,贵州省建平县花溪拉萨路S座,1480953600
330007055,858c9dbed92bf321fea18270ab447129,万迅电脑传媒有限公司,传媒有限公司,宁夏回族自治区宜都市浔阳高街O座,1420819200
630007056,892d82cbdac526bf9bdc07d29a98f21c,方正科技网络有限公司,网络有限公司,内蒙古自治区俊县怀柔韦街X座,1491580800
130007057,93df15b67f16fd1360199086899db65f,浦华众城信息有限公司,科技有限公司,山东省浩市上街兴安盟街A座,1512748800
630007058,0eb815d3ac077370f1a6e4a83dc022dd,易动力科技有限公司,传媒有限公司,广西壮族自治区乌鲁木齐县上街李街H座,1480780800
430007059,b1f6670184ca6de9504b511c0e28bdaa,浙大万朋传媒有限公司,传媒有限公司,青海省燕市上街呼和浩特街s座,1425657600
430007060,52d7ee6ed3648621fd4303441a7bbd1a,易动力网络有限公司,传媒有限公司,澳门特别行政区沈阳县吉区周街f座,1431705600
930007061,00d8d540c18e0eba6bd771e31a92d1d9,迪摩信息有限公司,网络有限公司,天津市贵阳县西峰潜江路e座,1435766400
830007062,9667bd277766119cf4d8d74890140c0c,浦华众城信息有限公司,科技有限公司,吉林省欢市门头沟罗街A座,1427040000
830007063,bb0de37a38acda0202d8b76ae1fe7829,盟新信息有限公司,网络有限公司,内蒙古自治区萍市朝阳海门街N座,1492617600
830007064,9e2ee8ebaabe8d8b44ec79d6c7aec543,四通信息有限公司,信息有限公司,江苏省娜市龙潭北镇街F座,1439308800
830007065,bb592400365dbbb901a4e842748757ef,浙大万朋传媒有限公司,传媒有限公司,云南省璐县南长辽阳路U座,1426435200
430007066,75aec16cc0ca3a1218605c56d99f259f,太极网络有限公司,传媒有限公司,黑龙江省上海县翔安戴路Z座,1478016000
430007067,30ad04fceb7062b48ffbab4183866d16,双敏电子科技有限公司,信息有限公司,新疆维吾尔自治区晨县城北重庆路r座,1436025600
130007068,80d514694090b3024f947dd16d755dcb,图龙信息科技有限公司,网络有限公司,香港特别行政区太原市沙湾赵街j座,1476374400
130007069,4d20940d1415031688972c3b6ede5e4e,佳禾信息有限公司,网络有限公司,云南省峰市牧野张街X座,1477670400
430007070,fb3cc5d3b70aa20f6875368858d86fe8,天益信息有限公司,科技有限公司,山西省丽丽县南长李路A座,1506096000
430007071,96628510fec44f0d70c7a45a4dd17ef2,图龙信息网络有限公司,传媒有限公司,湖北省春梅县孝南罗街d座,1434816000
430007072,65de17c0745760957bf828a3fdeb07ae,迪摩科技有限公司,传媒有限公司,黑龙江省马鞍山县兴山曾路e座,1445788800
430007073,44f59d052037d2ba58d54b8f6d1f081e,昂歌信息传媒有限公司,网络有限公司,四川省桂芳县淄川郑街r座,1477152000
830007074,1dd567bbe9aad0f910eb88b67e035976,通际名联科技有限公司,科技有限公司,广东省凤英市沈河齐街L座,1426867200
930007075,a51150f8d6393108bd624208c5f741d0,合联电子科技有限公司,网络有限公司,江西省建军市锡山汕尾街p座,1430582400
430007076,18bcc782bba0e91fa70e96aa415b0bbf,黄石金承网络有限公司,科技有限公司,河北省鹏县南长刘路P座,1481904000
230007077,cdff1ae9456d3d24877488e33086134c,南康网络有限公司,信息有限公司,浙江省红霞县高明兴安盟路r座,1511971200
430007078,7f9f5ced733f8693fbc966fce478296f,惠派国际公司科技有限公司,网络有限公司,浙江省凤兰县花溪佛山街g座,1422460800
130007079,c39d163d3215fc6933c88b74dc8b6072,趋势传媒有限公司,信息有限公司,广东省雷市长寿南宁街y座,1432396800
230007080,771cd669500dedec1706c910b7e0a5eb,恒聪百汇信息有限公司,网络有限公司,湖南省淑兰市东丽哈尔滨街X座,1423411200
230007081,61f9605c0e9a3c3fe9c99ba110b08796,九方信息有限公司,传媒有限公司,北京市桂珍市黄浦长春街c座,1508515200
430007082,7226334e3281c2add9011ec84f9ffb71,东方峻景信息有限公司,信息有限公司,贵州省璐县东城王路D座,1507478400
430007083,83a6b1892984fe82da6b9e3ff7e86cb6,天益科技有限公司,科技有限公司,香港特别行政区宁市新城阜新路R座,1496937600
130007084,8096617828e4c447283c0cc7193bee96,恒聪百汇科技有限公司,科技有限公司,重庆市俊县花溪萧路G座,1443715200
230007085,743174efee672a80551f587cf4b354ac,群英科技有限公司,信息有限公司,河北省云县南溪兰州路w座,1428163200
630007086,2cb4d408bf4f5fb61feaf2ffa25fa50c,泰麒麟网络有限公司,传媒有限公司,河北省哈尔滨市六枝特蒋路m座,1466697600
530007087,e07542b5be19eb6cde4ff3cd3ee3a40c,四通网络有限公司,科技有限公司,福建省宁县梁平合肥街P座,1440259200
130007088,5c51ce5e5a4dd1e6b3c00b9abec3a63a,南康网络有限公司,网络有限公司,江苏省成都县璧山李路V座,1509292800
230007089,b8de6bb153f55393985fda4a76b8a9a1,佳禾信息有限公司,网络有限公司,宁夏回族自治区六安县璧山巢湖街n座,1494432000
330007090,348e0047df433b1fe12ecdd64532a674,开发区世创科技有限公司,科技有限公司,福建省成县牧野重庆街Z座,1424793600
130007091,c749224ce75ff215d866130231ed9b36,方正科技网络有限公司,科技有限公司,甘肃省岩县清城姜街f座,1504108800
330007092,b39df93769080a78487152069bf89cc8,华远软件信息有限公司,科技有限公司,陕西省辉县西夏程街u座,1474646400
730007093,397a51c5988a573efdd9d0ed62106a12,凌颖信息网络有限公司,信息有限公司,辽宁省关岭县六枝特郑州路y座,1455379200
230007094,83eff9800c1f7dd546667bee7a002f23,国讯信息有限公司,科技有限公司,天津市嘉禾市兴山马路H座,1474560000
830007095,af7007740f0cdad012391050afe665e3,襄樊地球村科技有限公司,传媒有限公司,安徽省燕县大东聂路C座,1510675200
830007096,052dc1ecbacd12fd0ef2a9d2696b9cdc,超艺传媒有限公司,网络有限公司,黑龙江省南京县沈河王路q座,1504540800
630007097,5ebf4af9a2c55eedd3dd1445c8ebf0b6,双敏电子传媒有限公司,传媒有限公司,北京市琳县城北东莞路W座,1459699200
830007098,c192bf04b39fb9b035d812183ad00fda,联通时科网络有限公司,传媒有限公司,安徽省秀荣市涪城东莞街b座,1460822400
730007099,87979cb34c5e0ee6dff77fe4420cf8a5,通际名联信息有限公司,网络有限公司,内蒙古自治区勇县高港黄路d座,1513872000
230007100,99301bdc1bd775b0e595bf9af6ad4cb7,图龙信息信息有限公司,信息有限公司,湖南省玉华市沈河六安路y座,1469721600
830007101,ec8c51b425ee964a375bb40a5626c748,时空盒数字科技有限公司,网络有限公司,澳门特别行政区柳市双滦李街i座,1486915200
930007102,dcebe5aaf1933f268b337879e31f29d9,天益信息有限公司,传媒有限公司,河南省坤县友好银川路d座,1468771200
830007103,2a47ea05b6c8362b371b89f18bd983de,MBP软件传媒有限公司,网络有限公司,内蒙古自治区柳州县锡山通辽路t座,1426262400
130007104,0f4c037a1efa28c149df4c5341d47817,数字100传媒有限公司,科技有限公司,贵州省淑英县友好西安街U座,1425312000
830007105,0cdf31b5a51c9a23bdc5645611d683d9,佳禾科技有限公司,传媒有限公司,云南省平市双滦福州街y座,1441468800
230007106,c54deef2bd180019d3280dac29faf6b7,万迅电脑信息有限公司,信息有限公司,天津市杭州县崇文杨路p座,1479744000
630007107,9a0f5e26a136a7c204db8ecaba23677b,维旺明信息有限公司,网络有限公司,贵州省上海市滨城兴城街M座,1441641600
930007108,35f471718fba6b2d5126db8a531f7ef7,飞利信信息有限公司,网络有限公司,四川省永安县江北李街P座,1442937600
830007109,e057385b6def93297d2c4c389fca95e1,凌云信息有限公司,传媒有限公司,湖北省拉萨县闵行温路M座,1501430400
930007110,74e391ca47ae1c14914cec453e54a067,创汇信息有限公司,科技有限公司,新疆维吾尔自治区瑜市蓟州钟路Z座,1462550400
830007111,0ca0b89e89f5098691a25413f98b98ee,万迅电脑网络有限公司,科技有限公司,江苏省桂芝县东丽巢湖路a座,1456588800
530007112,a272c2388980c82a1cd758221727cacb,新格林耐特网络有限公司,传媒有限公司,广东省长沙市浔阳南昌街J座,1430323200
130007113,58be5583ed856a32566eff206ad5d31e,同兴万点传媒有限公司,传媒有限公司,内蒙古自治区张家港市高坪叶街L座,1458144000
730007114,1db4d60d65f86c5df566dd5de50637e3,济南亿次元传媒有限公司,科技有限公司,西藏自治区璐县秀英重庆街H座,1464796800
430007115,98764b5d59b359bc1d377f943176093b,恩悌网络有限公司,信息有限公司,北京市兴安盟市静安成都街F座,1453651200
230007116,e99cd633ef0e6edc9ad09ec8fa3917e9,银嘉信息有限公司,科技有限公司,江西省秀云县萧山宜都路z座,1463500800
830007117,17c2dd7e4b0cadbfe0f20bd7d1d52b5f,和泰网络有限公司,信息有限公司,湖北省玉兰县东丽香港路d座,1466524800
130007118,d6f8003f7f3e102a50da5dcf69fe2d46,富罳科技有限公司,网络有限公司,安徽省荆门市丰都郭路u座,1472918400
430007119,d4eab974972ea9550def579834f587e4,泰麒麟网络有限公司,信息有限公司,贵州省上海县吉区赵路m座,1489248000
230007120,68ee8dd02e3b1ecc58283fefe18ef989,浦华众城网络有限公司,传媒有限公司,山东省桂花县丰都姚路Z座,1451145600
930007121,c4dd2e66b87ac63aaf46e55e5c58de3b,时刻传媒有限公司,网络有限公司,西藏自治区南宁县西峰阜新路s座,1430409600
330007122,4b2fe96d3e8869b9fc242b88439f8123,思优传媒有限公司,信息有限公司,山东省海门市沙湾韦街W座,1504454400
930007123,0a9aa4776d2a2a58bc1505720fca8b53,九方传媒有限公司,信息有限公司,云南省西安市花溪李街g座,1509638400
630007124,34880254798ea00e00cee3980214cc97,超艺信息有限公司,科技有限公司,陕西省秀梅县金平潮州路g座,1450972800
430007125,dd47a03e51fa82490fe07c5a8ab6d717,合联电子网络有限公司,科技有限公司,海南省婷县淄川澳门路e座,1464537600
430007126,babdf6d220a9c0daa96e425cef1437ab,太极信息有限公司,传媒有限公司,澳门特别行政区静市翔安哈尔滨路O座,1484668800
930007127,77a8665f7dec0ff63b58f65cf384a97d,艾提科信网络有限公司,科技有限公司,台湾省沈阳县牧野呼和浩特路O座,1503590400
230007128,43758b1216b12a561094164e512b9421,创亿网络有限公司,信息有限公司,重庆市福州县朝阳上海街L座,1506268800
230007129,aa5af2fab183a5162b1ca5233619d9ad,华远软件网络有限公司,网络有限公司,福建省璐市大兴关岭街M座,1477497600
130007130,d1d41f536de21603cdb21573fea5b880,快讯科技有限公司,科技有限公司,广东省欢市龙潭张路E座,1492876800
730007131,507b29a5af4ad2d7f945e87dfa493672,创联世纪信息有限公司,信息有限公司,甘肃省海口市黄浦兰州街c座,1436457600
830007132,dd4cc6ce1d41dbc7c4d81dfa732304e7,恒聪百汇网络有限公司,科技有限公司,河南省颖市怀柔谢街Y座,1498060800
330007133,9f61cbd2963c8397aaa689e8200b30a3,银嘉传媒有限公司,信息有限公司,河北省英县南长陈路s座,1458576000
930007134,cf455bdd8981a0338aec46e36f9d9a19,七喜信息有限公司,网络有限公司,香港特别行政区关岭市海港周路l座,1438617600
930007135,1079d62bb6b4fd19cf2d7a5fd5c5c3ed,易动力科技有限公司,传媒有限公司,安徽省兴安盟县璧山葛街M座,1470499200
730007136,034006518cd457465dc7e02e9e45160e,时刻科技有限公司,信息有限公司,西藏自治区沈阳县沙市南宁街p座,1492963200
430007137,465a9bb219c65a01c7a02cea8e9a7280,雨林木风计算机传媒有限公司,网络有限公司,山西省玉梅县怀柔石路h座,1442937600
830007138,521fb16997a293c7fd144c4fbae4fdfc,维涛信息有限公司,传媒有限公司,云南省燕市普陀西宁路T座,1507046400
830007139,90da89636b2c5784ac60201a170a8fb9,泰麒麟传媒有限公司,信息有限公司,广西壮族自治区晶县南溪徐路A座,1457366400
330007140,608720981fcac5641f261e8f8b487a67,网新恒天科技有限公司,信息有限公司,贵州省福州市沙湾张路G座,1432483200
830007141,40081836f9ee10becff42f63deedb82b,创联世纪科技有限公司,科技有限公司,云南省贵阳市涪城李路Q座,1421337600
530007142,a93d6a43b79d20d84494226a1e87f14f,恩悌网络有限公司,传媒有限公司,新疆维吾尔自治区潜江市翔安苏路C座,1430323200
830007143,08907b3bfb94e909757c7ae599e44690,银嘉科技有限公司,传媒有限公司,陕西省南京县浔阳杨路M座,1439481600
430007144,49b0ea6d54f94d563676b110d6faa224,维旺明信息有限公司,网络有限公司,重庆市小红县上街朱路q座,1493308800
730007145,e1a383298e6b9820a9cb80df019b5dff,创联世纪传媒有限公司,网络有限公司,江苏省石家庄市龙潭张家港街R座,1465142400
430007146,4f1ffa7864924109aa2e8d3baee92aea,维涛网络有限公司,网络有限公司,江苏省秀芳市清浦李街M座,1435420800
430007147,8196aa478c04185bc6b5d7e32c184ca0,同兴万点科技有限公司,传媒有限公司,湖南省兰州市房山梅路L座,1496160000
530007148,92d45047328e9a5ead2a40da434822b8,通际名联科技有限公司,网络有限公司,福建省宁德市锡山台北路E座,1454774400
630007149,47578412d1e2e82094f5cc9087a345f0,同兴万点信息有限公司,信息有限公司,山西省宜都县清浦汕尾街G座,1506528000
230007150,0ed91f19da1d45edb33b513dd1884df6,昂歌信息科技有限公司,传媒有限公司,北京市志强市城东赵路d座,1424620800
830007151,b5ef6e41b2bb62e994807e21ea39c900,富罳传媒有限公司,传媒有限公司,陕西省阜新县黄浦苏路G座,1425484800
430007152,ebd91ee5a5c76ffed320bfb54d44f968,浙大万朋信息有限公司,科技有限公司,广东省桂英市门头沟伏路v座,1501430400
330007153,0cb85976a8c1a771a92eee0a478a99e5,易动力网络有限公司,传媒有限公司,甘肃省俊市长寿拉萨路X座,1437148800
930007154,41471ee52efde9df77aa4bb1e6248107,飞利信信息有限公司,网络有限公司,广东省凤英市安次西宁路p座,1507046400
930007155,0b4483da045893f02c1ee4106ea4f7c6,立信电子科技有限公司,传媒有限公司,宁夏回族自治区昆明县长寿广州路l座,1421164800
830007156,3843f8a233b9a088f05c449ca6668a22,黄石金承网络有限公司,网络有限公司,甘肃省马鞍山市萧山乌鲁木齐街z座,1436457600
330007157,c1bb4b8731a56ee40fc3a3a80184e62a,趋势网络有限公司,网络有限公司,西藏自治区燕县高港洪路f座,1486310400
130007158,8e02936b8d4782dc5d16cfcf8be4d7c9,网新恒天信息有限公司,信息有限公司,山东省拉萨市浔阳史路C座,1506787200
430007159,196d99eff99adad942da7434876620fc,海创信息有限公司,信息有限公司,台湾省天津县清浦林路c座,1499184000
430007160,c4c87b2ca1cdb7f1a6e44553699454ca,盟新传媒有限公司,传媒有限公司,内蒙古自治区福州县普陀杭州街q座,1496505600
930007161,f8f8c791fc92089ad2cc7ea2652fc0cb,鑫博腾飞网络有限公司,信息有限公司,吉林省广州市丰都郭街f座,1512316800
330007162,3cf62c50144a1c8a020968e3cd3171bf,新格林耐特网络有限公司,信息有限公司,安徽省杨县沈北新辛集街g座,1505145600
430007163,32ec2258e74d2aaa8225b537608228d4,东方峻景信息有限公司,信息有限公司,安徽省北京市大东六安街q座,1503244800
130007164,298eba9229b2eacb9eb324c03ee84158,雨林木风计算机科技有限公司,传媒有限公司,内蒙古自治区坤县江北呼和浩特街T座,1469030400
530007165,131c224d4f4deefd323c47929b1098be,同兴万点传媒有限公司,科技有限公司,甘肃省雷县朝阳武街j座,1461081600
830007166,1a31401fcda26ae44a923f78d6403296,黄石金承网络有限公司,科技有限公司,甘肃省建国县西夏淮安路U座,1481558400
330007167,7c32369ebdfdc2b679b988576757be62,凌颖信息网络有限公司,信息有限公司,安徽省丽娟县徐汇辽阳路U座,1486828800
330007168,0d84839efecd3e2acf44b42ed46fa272,菊风公司科技有限公司,信息有限公司,福建省辽阳县朝阳西安街A座,1424534400
