jid,hbh,sfd,mdd,qfsj,ddsj
720007517,CA035,阳县,雪梅市,1577721600,1577980800
320007518,HR938,云县,斌县,1577721600,1577980800
220007519,MF681,潮州县,帅市,1577721600,1577980800
220007520,HK891,合山县,红梅县,1577721600,1577980800
320007522,MD037,芳县,燕市,1577721600,1577980800
520007524,CZ516,银川市,西安县,1577721600,1577980800
420007525,CA953,梧州县,英县,1577721600,1577980800
420007527,SC257,桂芝市,兰英市,1577721600,1577980800
520007528,CA390,璐市,巢湖市,1577721600,1577980800
120007529,3U039,长沙市,颖市,1577721600,1577980800
320007530,WC518,澳门县,楠市,1577721600,1577980800
120007532,CZ735,济南县,坤县,1577721600,1577980800
420007533,TV735,丽市,秀梅市,1577721600,1577980800
420007534,TV180,伟县,明县,1577721600,1577980800
820007536,MU054,晨市,宜都市,1577721600,1577980800
420007538,HR595,成都市,深圳县,1577721600,1577980800
820007539,MF699,军市,淑珍市,1577721600,1577980800
720007540,CA301,丹丹市,武汉县,1577721600,1577980800
820007542,3U372,拉萨市,通辽县,1577721600,1577980800
420007543,3U027,燕市,梧州市,1577721600,1577980800
520007544,TV615,楠县,六安市,1577721600,1577980800
820007545,MF887,兴安盟市,颖县,1577721600,1577980800
120007546,CA145,鹏县,福州县,1577721600,1577980800
920007547,MF520,梧州县,石家庄市,1577721600,1577980800
120007548,HR883,长沙市,汕尾县,1577721600,1577980800
220007549,WH739,健市,秀云县,1577721600,1577980800
920007550,WH361,武汉县,洁市,1577721600,1577980800
420007551,HR861,志强市,荣县,1577721600,1577980800
520007552,3U894,惠州市,琳县,1577721600,1577980800
920007555,CJ844,伟市,俊市,1577721600,1577980800
520007556,3U420,西宁县,兴安盟市,1577721600,1577980800
620007558,3U328,长春市,刚市,1577721600,1577980800
920007559,WC866,张家港市,兰英市,1577721600,1577980800
320007562,MU902,红霞市,六盘水市,1577721600,1577980800
320007563,CZ720,淑兰县,兴城市,1577721600,1577980800
320007566,WH100,齐齐哈尔县,静市,1577721600,1577980800
620007568,HK458,郑州县,合肥县,1577721600,1577980800
820007569,MD341,想县,合山市,1577721600,1577980800
820007570,CZ884,利县,通辽县,1577721600,1577980800
520007571,CJ636,哈尔滨市,武汉县,1577721600,1577980800
920007572,WC074,银川市,雪梅市,1577721600,1577980800
520007573,SZ425,婷市,石家庄县,1577721600,1577980800
420007575,HK203,波市,琴市,1577721600,1577980800
720007576,WH311,晶市,永安市,1577721600,1577980800
620007579,CA180,兰州县,荆门县,1577721600,1577980800
220007581,CA449,贵阳市,嘉禾县,1577721600,1577980800
720007582,MU299,六盘水县,兵县,1577721600,1577980800
520007583,CA106,秀珍县,广州县,1577721600,1577980800
920007584,WH110,潮州县,秀芳市,1577721600,1577980800
720007585,SC514,郑州市,佛山市,1577721600,1577980800
320007586,CA541,石家庄县,宇市,1577721600,1577980800
220007587,SZ736,哈尔滨县,莉县,1577721600,1577980800
220007588,CA729,马鞍山县,香港县,1577721600,1577980800
520007589,SC218,佛山县,英县,1577721600,1577980800
720007590,CJ878,马鞍山县,哈尔滨市,1577721600,1577980800
620007592,TV405,齐齐哈尔县,上海市,1577721600,1577980800
720007593,CZ551,旭县,秀荣县,1577721600,1577980800
420007594,SC732,东莞市,沈阳市,1577721600,1577980800
720007595,CZ014,平县,兰州县,1577721600,1577980800
520007598,MF227,惠州市,柳州县,1577721600,1577980800
920007602,MU167,大冶县,拉萨县,1577721600,1577980800
520007604,CZ526,东莞县,合山市,1577721600,1577980800
220007606,MF752,太原县,荣县,1577721600,1577980800
420007607,MU976,昆明市,杰县,1577721600,1577980800
820007608,HK893,玉珍市,静县,1577721600,1577980800
920007610,HK124,淑英市,敏市,1577721600,1577980800
120007611,MF300,云市,梧州县,1577721600,1577980800
520007618,CJ403,兴城县,济南市,1577721600,1577980800
120007619,CZ075,沈阳县,海口市,1577721600,1577980800
920007620,3U119,马鞍山县,太原市,1577721600,1577980800
420007621,WH234,艳市,荆门市,1577721600,1577980800
620007622,MD977,红市,桂花县,1577721600,1577980800
620007623,CJ717,台北县,马鞍山市,1577721600,1577980800
120007624,TV964,成县,丽娟市,1577721600,1577980800
720007625,CA148,重庆县,强县,1577721600,1577980800
120007627,MF871,坤县,张家港市,1577721600,1577980800
620007628,HR336,春梅县,桂珍县,1577721600,1577980800
620007629,MU729,婷婷县,萍县,1577721600,1577980800
720007630,SC385,深圳市,宁德县,1577721600,1577980800
120007632,WH827,兴城市,香港市,1577721600,1577980800
520007633,HR163,东县,海口县,1577721600,1577980800
320007634,MD563,六盘水县,长沙县,1577721600,1577980800
220007635,SZ895,琴市,南京市,1577721600,1577980800
720007636,HR871,北京县,潮州市,1577721600,1577980800
620007637,WH169,郑州县,超县,1577721600,1577980800
220007638,SZ657,宜都县,北镇县,1577721600,1577980800
820007639,HR287,潮州县,哈尔滨市,1577721600,1577980800
120007642,HK656,峰县,桂芳市,1577721600,1577980800
520007644,SC156,西宁市,通辽县,1577721600,1577980800
120007645,3U883,佛山市,哈尔滨市,1577721600,1577980800
520007646,SC068,福州县,南昌县,1577721600,1577980800
520007647,TV480,娟县,六安县,1577721600,1577980800
920007648,WH650,莉市,潮州市,1577721600,1577980800
920007650,CZ660,楠市,太原市,1577721600,1577980800
720007651,HK769,嘉禾县,秀英县,1577721600,1577980800
320007657,SZ704,淑珍市,太原县,1577721600,1577980800
820007658,CA321,银川市,磊市,1577721600,1577980800
620007659,MF226,银川县,婷婷县,1577721600,1577980800
420007663,SZ127,健县,潮州市,1577721600,1577980800
920007664,HR939,惠州县,六盘水县,1577721600,1577980800
620007666,HR950,六盘水市,秀英市,1577721600,1577980800
920007669,CJ263,杨县,淑英县,1577721600,1577980800
220007671,MF393,西宁市,玉兰市,1577721600,1577980800
720007672,3U257,冬梅县,红梅市,1577721600,1577980800
620007673,CZ185,南昌县,汕尾市,1577721600,1577980800
820007677,MD594,柳县,建县,1577721600,1577980800
520007679,HR665,淮安市,杭州市,1577721600,1577980800
220007680,CA827,柳州市,重庆县,1577721600,1577980800
820007682,MD240,帅市,芳县,1577721600,1577980800
120007686,CZ812,淮安县,建军市,1577721600,1577980800
220007688,MU370,南宁县,浩市,1577721600,1577980800
620007691,CJ879,军县,辉县,1577721600,1577980800
220007692,CJ499,梅市,乌鲁木齐市,1577721600,1577980800
820007693,SC719,亮市,丽娟市,1577721600,1577980800
620007694,TV298,潜江市,莹县,1577721600,1577980800
720007698,SZ940,欢县,南京县,1577721600,1577980800
720007705,HR782,哈尔滨县,飞县,1577721600,1577980800
520007707,MF365,南昌县,南京县,1577721600,1577980800
620007708,SZ142,贵阳县,武汉县,1577721600,1577980800
920007710,TV274,济南市,石家庄县,1577721600,1577980800
320007714,HK753,桂荣市,雪梅县,1577721600,1577980800
320007715,SC982,玉梅县,桂芳县,1577721600,1577980800
120007716,CA604,贵阳县,超县,1577721600,1577980800
220007718,WC528,兴城县,海口市,1577721600,1577980800
620007719,CA275,强县,倩县,1577721600,1577980800
120007720,HR740,郑州县,峰市,1577721600,1577980800
420007721,MD132,淑珍县,红梅市,1577721600,1577980800
320007722,MU120,凯县,勇县,1577721600,1577980800
220007725,MF437,玉英县,银川市,1577721600,1577980800
920007726,WH738,荆门县,彬市,1577721600,1577980800
620007728,MU842,阜新县,秀梅县,1577721600,1577980800
320007729,3U707,广州县,太原县,1577721600,1577980800
620007733,HK663,明市,长春县,1577721600,1577980800
620007734,WC433,红市,宇县,1577721600,1577980800
820007739,CJ382,亮县,嘉禾市,1577721600,1577980800
520007740,WH225,娜市,嘉禾县,1577721600,1577980800
720007743,MF111,长春市,张家港县,1577721600,1577980800
820007746,WH559,志强市,惠州市,1577721600,1577980800
520007748,TV257,济南县,呼和浩特县,1577721600,1577980800
720007750,3U015,天津市,宁德市,1577721600,1577980800
820007751,TV200,太原县,晶市,1577721600,1577980800
920007752,MU259,潜江市,丽娟县,1577721600,1577980800
420007753,MU098,强市,勇县,1577721600,1577980800
420007754,CZ606,萍市,金凤市,1577721600,1577980800
520007755,WC313,哈尔滨县,长春市,1577721600,1577980800
320007759,HR442,淑兰市,贵阳县,1577721600,1577980800
620007761,SZ735,瑞县,秀云县,1577721600,1577980800
320007762,WC228,桂芳市,辉市,1577721600,1577980800
220007763,WC811,南宁市,丽娟县,1577721600,1577980800
720007771,MU146,雪市,宜都市,1577721600,1577980800
220007774,HK488,帆市,宁市,1577721600,1577980800
520007775,MD129,婷市,福州县,1577721600,1577980800
820007776,WH915,海口县,汕尾市,1577721600,1577980800
220007777,HR440,燕县,重庆市,1577721600,1577980800
520007778,MD558,合肥市,强市,1577721600,1577980800
920007779,CZ410,璐市,磊市,1577721600,1577980800
720007781,WH594,玉英市,通辽县,1577721600,1577980800
220007783,HR182,北京市,济南市,1577721600,1577980800
120007785,MF145,辛集市,福州县,1577721600,1577980800
820007786,CJ425,桂珍县,楠县,1577721600,1577980800
420007788,SZ306,霞县,梅县,1577721600,1577980800
420007790,MF265,瑞市,香港市,1577721600,1577980800
220007791,WC516,淑华市,梅县,1577721600,1577980800
220007792,CZ373,云市,桂兰市,1577721600,1577980800
720007796,SC589,婷婷市,通辽市,1577721600,1577980800
520007798,MF082,建国市,济南市,1577721600,1577980800
520007799,HK257,佳县,太原县,1577721600,1577980800
420007801,HR009,宜都市,兰州县,1577721600,1577980800
920007802,MF660,平市,长春市,1577721600,1577980800
220007803,TV826,雷市,潮州县,1577721600,1577980800
720007804,HR169,秀荣市,瑜市,1577721600,1577980800
620007807,TV468,雪县,六安市,1577721600,1577980800
820007808,HK339,北镇县,昆明县,1577721600,1577980800
720007812,MD897,淑兰县,海口县,1577721600,1577980800
920007814,MF187,林市,南宁市,1577721600,1577980800
620007815,TV452,敏县,上海市,1577721600,1577980800
420007816,HK111,六盘水市,台北市,1577721600,1577980800
920007822,MU488,慧市,杭州县,1577721600,1577980800
420007823,TV741,莹县,成都县,1577721600,1577980800
520007824,WH463,贵阳县,齐齐哈尔县,1577721600,1577980800
520007828,SZ872,凤英市,重庆县,1577721600,1577980800
520007830,MD588,上海县,合山市,1577721600,1577980800
920007832,MU656,阜新市,倩市,1577721600,1577980800
420007833,WH214,玉兰市,南京县,1577721600,1577980800
320007838,MU808,关岭市,小红县,1577721600,1577980800
720007839,TV121,欢市,东莞县,1577721600,1577980800
720007840,CZ871,呼和浩特市,燕市,1577721600,1577980800
120007843,CA784,福州县,太原县,1577721600,1577980800
320007845,CJ381,东莞县,红梅县,1577721600,1577980800
120007846,MD660,郑州市,广州市,1577721600,1577980800
820007847,MD434,莉县,福州县,1577721600,1577980800
420007849,MD538,秀梅市,军市,1577721600,1577980800
320007850,HK695,婷婷市,合山县,1577721600,1577980800
520007853,HR266,宇县,帅市,1577721600,1577980800
120007861,CA226,辽阳市,宁市,1577721600,1577980800
920007862,CZ707,哈尔滨县,超市,1577721600,1577980800
120007863,CJ141,洋市,秀珍市,1577721600,1577980800
720007864,HR673,兰州市,太原县,1577721600,1577980800
520007865,WH988,武汉县,建军市,1577721600,1577980800
620007866,MF362,玉珍县,西安县,1577721600,1577980800
320007868,TV272,凤兰市,梧州市,1577721600,1577980800
820007869,MF899,丹丹市,平市,1577721600,1577980800
120007870,MF160,深圳市,兴城市,1577721600,1577980800
620007871,MU467,婷县,澳门县,1577721600,1577980800
720007873,MD595,北京市,杭州市,1577721600,1577980800
920007874,MU611,杰县,巢湖市,1577721600,1577980800
320007875,WH238,博县,磊市,1577721600,1577980800
920007876,MU536,武汉县,帅市,1577721600,1577980800
920007877,MU061,晶县,玉英市,1577721600,1577980800
620007884,CZ638,贵阳县,云市,1577721600,1577980800
420007886,CJ419,梧州市,雪县,1577721600,1577980800
220007888,WH573,丹市,六安市,1577721600,1577980800
420007891,CA823,华市,香港市,1577721600,1577980800
320007894,WH876,帅市,海门市,1577721600,1577980800
920007895,SC085,东莞县,惠州市,1577721600,1577980800
920007899,WH277,健县,浩市,1577721600,1577980800
620007900,CJ877,波县,荆门市,1577721600,1577980800
220007902,SZ725,红霞县,合山县,1577721600,1577980800
920007903,MU927,帅县,兴安盟市,1577721600,1577980800
520007905,WC878,淑华市,飞县,1577721600,1577980800
920007906,WC348,玉梅市,北镇县,1577721600,1577980800
720007909,HK362,龙市,成县,1577721600,1577980800
720007910,HK299,佛山县,辽阳县,1577721600,1577980800
620007911,MU507,贵阳市,沈阳县,1577721600,1577980800
520007914,WC602,丹丹市,超市,1577721600,1577980800
520007916,HK439,红霞市,博县,1577721600,1577980800
220007917,HR520,巢湖县,小红市,1577721600,1577980800
820007918,MU211,佳县,荆门县,1577721600,1577980800
420007921,HR510,大冶市,广州市,1577721600,1577980800
920007923,SC945,济南县,六安市,1577721600,1577980800
220007925,WC142,西安市,荆门县,1577721600,1577980800
820007927,WC883,永安市,深圳县,1577721600,1577980800
920007928,HK890,瑜市,天津县,1577721600,1577980800
520007929,WH638,哈尔滨市,明县,1577721600,1577980800
620007932,3U488,辽阳市,贵阳市,1577721600,1577980800
320007933,TV694,合肥县,鑫市,1577721600,1577980800
620007934,WH477,霞县,通辽县,1577721600,1577980800
720007936,MD126,金凤市,关岭县,1577721600,1577980800
420007937,WC007,桂兰市,哈尔滨县,1577721600,1577980800
220007939,MU445,旭县,佛山市,1577721600,1577980800
520007940,SC861,太原县,南京市,1577721600,1577980800
520007942,SZ903,丹丹市,玉梅市,1577721600,1577980800
820007944,TV854,郑州县,丽丽市,1577721600,1577980800
420007945,SC843,淑珍县,呼和浩特县,1577721600,1577980800
820007949,WH849,马鞍山市,大冶县,1577721600,1577980800
420007950,CJ915,秀英县,桂珍县,1577721600,1577980800
120007951,CZ701,兰州市,香港县,1577721600,1577980800
520007952,WH350,太原市,雪县,1577721600,1577980800
320007953,CJ996,佛山市,郑州县,1577721600,1577980800
820007954,CA159,南昌市,呼和浩特县,1577721600,1577980800
420007955,WC826,婷婷市,金凤市,1577721600,1577980800
720007956,MD536,兵县,西安市,1577721600,1577980800
920007957,SC463,东县,北镇县,1577721600,1577980800
220007961,SC802,潜江市,军县,1577721600,1577980800
920007962,CA913,海口县,桂英县,1577721600,1577980800
220007963,HR743,南京市,香港县,1577721600,1577980800
820007965,MD530,重庆县,成都县,1577721600,1577980800
620007968,MF926,淑英县,磊市,1577721600,1577980800
720007969,WC028,勇市,晨县,1577721600,1577980800
920007970,TV132,秀荣市,重庆市,1577721600,1577980800
920007973,MD800,婷县,拉萨市,1577721600,1577980800
720007974,MD663,辛集县,通辽市,1577721600,1577980800
920007975,SC713,桂英县,荆门县,1577721600,1577980800
120007982,CA536,辽阳县,小红市,1577721600,1577980800
420007983,HK542,秀兰县,长沙县,1577721600,1577980800
420007985,CJ680,呼和浩特县,丹县,1577721600,1577980800
220007988,CZ917,海门县,洁县,1577721600,1577980800
820007989,MF865,莉市,建国县,1577721600,1577980800
220007990,HK589,红霞县,长春市,1577721600,1577980800
520007993,MU923,杨市,慧县,1577721600,1577980800
520007994,WH992,深圳县,岩市,1577721600,1577980800
120007995,MD535,秀珍市,涛县,1577721600,1577980800
120007996,TV513,潮州县,沈阳县,1577721600,1577980800
320007998,WH787,兴城市,石家庄县,1577721600,1577980800
420007999,WH694,石家庄市,长春县,1577721600,1577980800
520008000,SZ775,巢湖市,郑州县,1577721600,1577980800
220008001,CJ140,南昌县,福州县,1577721600,1577980800
420008002,CJ676,颖县,丹市,1577721600,1577980800
220008004,CA470,北镇县,天津县,1577721600,1577980800
720008005,HK951,飞县,辽阳市,1577721600,1577980800
720008007,WC214,俊县,柳州县,1577721600,1577980800
720008008,CA813,关岭市,邯郸市,1577721600,1577980800
420008010,CJ722,辉市,澳门市,1577721600,1577980800
520008011,HK331,北京县,鑫县,1577721600,1577980800
220008014,WH751,杭州市,婷婷县,1577721600,1577980800
620008016,CZ960,兰州县,永安市,1577721600,1577980800
520008017,3U116,红市,兰州市,1577721600,1577980800
320008018,SC391,西宁市,台北县,1577721600,1577980800
620008021,MU165,勇市,南京市,1577721600,1577980800
920008022,SZ088,桂兰市,博市,1577721600,1577980800
220008025,HK946,婷婷县,通辽市,1577721600,1577980800
520008026,HK745,深圳县,淑英县,1577721600,1577980800
720008027,CA847,慧市,超市,1577721600,1577980800
